date,value
2023-09-01,-0.054
2023-10-01,-0.02
2023-11-01,-0.015
2023-12-01,-0.012
2024-01-01,-0.014
2024-02-01,-0.006
2024-03-01,0.022
2024-04-01,0.077
2024-05-01,0.077
2024-06-01,0.077
2024-07-01,0.078
2024-08-01,0.227
2024-09-01,0.227
2024-10-01,0.227
2024-11-01,0.227
2024-12-01,0.227
2025-01-01,0.293
2025-02-01,0.478
2025-03-01,0.477
2025-04-01,0.477
2025-05-01,0.477
2025-06-01,0.477
2025-07-01,0.478
2025-08-01,0.477
2025-09-01,0.477
2025-10-01,0.477
2025-11-01,0.478
2025-12-01,0.557
2026-01-01,0.728
2026-02-01,0.728
2026-03-01,0.728
2026-04-01,0.727
2026-05-01,0.727
