date,value,yoy_pct
1980-01-01,1097404.0,
1980-02-01,1105520.0,
1980-03-01,1117228.0,
1980-04-01,1122639.0,
1980-05-01,1130672.0,
1980-06-01,1139157.0,
1980-07-01,1150687.0,
1980-08-01,1157482.0,
1980-09-01,1164470.0,
1980-10-01,1176441.0,
1980-11-01,1192713.0,
1980-12-01,1198927.0,
1981-01-01,1209209.0,10.19
1981-02-01,1222048.0,10.54
1981-03-01,1233640.0,10.42
1981-04-01,1244293.0,10.84
1981-05-01,1257592.0,11.23
1981-06-01,1266536.0,11.18
1981-07-01,1275262.0,10.83
1981-08-01,1280121.0,10.6
1981-09-01,1293408.0,11.07
1981-10-01,1302173.0,10.69
1981-11-01,1313067.0,10.09
1981-12-01,1324037.0,10.44
1982-01-01,1338805.0,10.72
1982-02-01,1350759.0,10.53
1982-03-01,1366026.0,10.73
1982-04-01,1376835.0,10.65
1982-05-01,1385084.0,10.14
1982-06-01,1403542.0,10.82
1982-07-01,1414886.0,10.95
1982-08-01,1429591.0,11.68
1982-09-01,1440564.0,11.38
1982-10-01,1448567.0,11.24
1982-11-01,1461236.0,11.28
1982-12-01,1478452.0,11.66
1983-01-01,1488249.0,11.16
1983-02-01,1498226.0,10.92
1983-03-01,1505297.0,10.2
1983-04-01,1516179.0,10.12
1983-05-01,1527129.0,10.26
1983-06-01,1538465.0,9.61
1983-07-01,1550957.0,9.62
1983-08-01,1563091.0,9.34
1983-09-01,1569280.0,8.94
1983-10-01,1581495.0,9.18
1983-11-01,1595252.0,9.17
1983-12-01,1607971.0,8.76
1984-01-01,1616845.0,8.64
1984-02-01,1623473.0,8.36
1984-03-01,1633342.0,8.51
1984-04-01,1643658.0,8.41
1984-05-01,1659252.0,8.65
1984-06-01,1668177.0,8.43
1984-07-01,1681799.0,8.44
1984-08-01,1697027.0,8.57
1984-09-01,1711302.0,9.05
1984-10-01,1717983.0,8.63
1984-11-01,1729206.0,8.4
1984-12-01,1742791.0,8.38
1985-01-01,1758943.0,8.79
1985-02-01,1776558.0,9.43
1985-03-01,1788333.0,9.49
1985-04-01,1797511.0,9.36
1985-05-01,1804082.0,8.73
1985-06-01,1812216.0,8.63
1985-07-01,1823517.0,8.43
1985-08-01,1831278.0,7.91
1985-09-01,1840516.0,7.55
1985-10-01,1849577.0,7.66
1985-11-01,1856300.0,7.35
1985-12-01,1882118.0,7.99
1986-01-01,1891332.0,7.53
1986-02-01,1899853.0,6.94
1986-03-01,1919041.0,7.31
1986-04-01,1917327.0,6.67
1986-05-01,1927726.0,6.85
1986-06-01,1936535.0,6.86
